,set,unit,cycle,T24,T30,T48,T50,P15,P2,P21,P24,Ps30,P40,P50,Nf,Nc,Wf
0,DS01,7.0,1.0,0.0012121942,0.1274533,0.0005748517,0.15578562,0.0015620281,0.12033874,0.0005334109,0.16033089,0.0015921326,0.11960719,0.00052841264,0.17607225,0.0014370523,0.13297185
1,DS01,7.0,2.0,0.0009935127,0.12594311,0.0004350946,0.15544571,0.0012424387,0.123873964,0.00034482888,0.15143432,0.0013297751,0.123476565,0.00033590852,0.18672356,0.0011847039,0.12723643
2,DS01,7.0,3.0,0.00082376495,0.12636223,0.0004256276,0.15708767,0.0010689946,0.1219537,0.0004226942,0.1605348,0.0010627048,0.1220581,0.00040917838,0.17711195,0.00093290623,0.1297457
3,DS01,7.0,4.0,0.0009980708,0.12570834,0.00043995355,0.15530147,0.0012777116,0.12421235,0.0003483471,0.15178284,0.0013624004,0.12378238,0.00033957584,0.18638746,0.0012059435,0.12685321
4,DS01,7.0,5.0,0.004130463,0.12284722,0.0020205404,0.15601985,0.0043773795,0.12315649,0.002008316,0.1588899,0.0043801973,0.12287302,0.001991987,0.16393696,0.0043828376,0.12898502
5,DS01,7.0,6.0,0.0015025156,0.12109483,0.00074132974,0.16088514,0.0018084884,0.12553455,0.0006846141,0.15822299,0.001847026,0.12693195,0.0006793923,0.17206772,0.0017603905,0.126239
6,DS01,7.0,7.0,0.0008552689,0.13212128,0.0005240062,0.15464556,0.0013378387,0.11730851,0.0005469068,0.16572294,0.0012986512,0.11496132,0.0005562323,0.17356583,0.0011967262,0.1353589
7,DS01,7.0,8.0,0.00071149674,0.11453719,0.00036029643,0.16390459,0.00093081756,0.13190693,0.00034340797,0.15202582,0.0010124454,0.13265035,0.00034570767,0.17936221,0.0009262572,0.12098257
8,DS01,7.0,9.0,0.00096843974,0.12059898,0.00051771576,0.16154109,0.0012752729,0.12824251,0.00048147613,0.15857032,0.0013059983,0.12704721,0.00048710612,0.17365538,0.0011952297,0.124113336
9,DS01,7.0,10.0,0.0015457917,0.12769471,0.00074451085,0.15415166,0.001687951,0.122697175,0.0006223494,0.16032751,0.0017294196,0.12105627,0.0006069021,0.1770669,0.0017159337,0.128353
10,DS01,7.0,11.0,0.0015358552,0.12048167,0.00077044254,0.16018198,0.0020860457,0.12684634,0.00068898743,0.15906914,0.0021161507,0.12820654,0.0006899737,0.17066951,0.0019965165,0.12466089
11,DS01,7.0,12.0,0.0023334902,0.13038863,0.00097631034,0.15168263,0.0025235123,0.1200488,0.00093802623,0.16203725,0.0025015664,0.11717831,0.0009349336,0.17392921,0.0024037035,0.13212365
12,DS01,7.0,13.0,0.0019530518,0.12373579,0.0009223937,0.15838751,0.0021968766,0.123945154,0.0008814342,0.16133839,0.0021900313,0.12316927,0.00087264186,0.1695634,0.002156865,0.12868716
13,DS01,7.0,14.0,0.0020901451,0.12981234,0.000874775,0.15364337,0.0022263804,0.122041956,0.00081399933,0.16036515,0.0022014691,0.11932668,0.0008184023,0.17508425,0.0020253016,0.1286758
14,DS01,7.0,15.0,0.0015092096,0.13030206,0.0007679086,0.15529476,0.0018658323,0.12026602,0.00081021176,0.16403756,0.0017824281,0.11825848,0.00081816013,0.17186642,0.0016859407,0.13073516
15,DS01,7.0,16.0,0.0018064571,0.121371284,0.00073464593,0.15860674,0.0020625598,0.12804368,0.00064057746,0.15933642,0.0020752102,0.12645976,0.00064443366,0.1719231,0.0019545609,0.124340445
16,DS01,7.0,17.0,0.0028691832,0.1289562,0.0013719554,0.1554417,0.0031031815,0.12102117,0.001363879,0.1641422,0.0030777669,0.11819019,0.0013710897,0.16553837,0.003050935,0.1305023
17,DS01,7.0,18.0,0.0021397488,0.13270488,0.0009220869,0.15275654,0.002363556,0.11888449,0.0009429875,0.16458786,0.0023122875,0.11499029,0.0009530269,0.17131536,0.0021816322,0.1329453
18,DS01,7.0,19.0,0.0014594117,0.12970392,0.0007627491,0.15539852,0.0019040637,0.11945065,0.00076356967,0.1646058,0.001893023,0.11698128,0.00076723646,0.17084414,0.0018018979,0.13366376
19,DS01,7.0,20.0,0.002035184,0.13247934,0.0010486346,0.15411142,0.0025347723,0.11813366,0.0011011307,0.16645949,0.0024896471,0.11429914,0.0011159562,0.16740952,0.0024503346,0.13433181
20,DS01,7.0,21.0,0.0029052352,0.13429241,0.0012415311,0.15101175,0.0029042822,0.119431,0.0011812516,0.16588564,0.0027904501,0.11319747,0.0011989973,0.16885306,0.0027497946,0.13235724
21,DS01,7.0,22.0,0.0031980672,0.13146521,0.0014978314,0.1541763,0.0033690534,0.11948327,0.0015009015,0.16555601,0.003342936,0.11547035,0.0015150707,0.16411294,0.003318392,0.13199373
22,DS01,7.0,23.0,0.0011749187,0.12191337,0.00060020125,0.16065973,0.00145109,0.12750329,0.0005701915,0.15937974,0.0014733917,0.12575336,0.0005784663,0.17284906,0.0013632439,0.1247299
23,DS01,7.0,24.0,0.0029445896,0.13242717,0.0012699927,0.15169162,0.0031327845,0.11861663,0.0012773786,0.16406056,0.0030929553,0.114965305,0.00127708,0.16914187,0.0030191522,0.1330829
24,DS01,7.0,25.0,0.004786137,0.1277148,0.0017051453,0.15292844,0.004126567,0.119984254,0.0017648799,0.16447634,0.0040915264,0.11737888,0.0017779457,0.16224065,0.004021746,0.1330027
25,DS01,7.0,26.0,0.0033779729,0.13824862,0.0013845812,0.14837646,0.0033130029,0.11487689,0.0014123896,0.16608779,0.0032009715,0.10821254,0.0014310072,0.16939995,0.0031858815,0.13749191
26,DS01,7.0,27.0,0.0040769633,0.13041313,0.0019904745,0.15466753,0.004479668,0.119013324,0.0020341666,0.16339259,0.004472301,0.11672965,0.0020404833,0.16061264,0.0044708196,0.13160624
27,DS01,7.0,28.0,0.0035112698,0.1320593,0.0016582551,0.15399311,0.0037312103,0.119120225,0.0016818488,0.16501485,0.0037095968,0.11515272,0.0016921946,0.16313966,0.0036888942,0.13184686
28,DS01,7.0,29.0,0.0027352665,0.13754101,0.0016596917,0.154003,0.0034308066,0.1143618,0.0018178612,0.1665584,0.0033887166,0.10953939,0.001839266,0.16357346,0.0034336916,0.13611768
29,DS01,7.0,30.0,0.0027186698,0.1403651,0.0016253178,0.15165418,0.003613958,0.110427245,0.0017829468,0.17042232,0.0036137055,0.10588754,0.001794181,0.16141343,0.003604154,0.14107722
30,DS01,7.0,31.0,0.0011258962,0.13467827,0.00087729364,0.15372606,0.0019791585,0.117089905,0.0009440914,0.16602196,0.002051651,0.11031817,0.0009597113,0.17143804,0.0019087055,0.136881
31,DS01,7.0,32.0,0.00065605727,0.13186875,0.00053002517,0.15358338,0.001353519,0.12180748,0.00056217826,0.16505086,0.0013877763,0.11274524,0.00060404866,0.1753346,0.0012605541,0.13325563
32,DS01,7.0,33.0,0.0061081788,0.13212168,0.0031238527,0.15165195,0.0066663143,0.11639649,0.0032024127,0.1610869,0.0066557564,0.11443913,0.0032033673,0.15671784,0.006689428,0.13193671
33,DS01,7.0,34.0,0.0024306946,0.13684537,0.0013506869,0.15204296,0.0028977483,0.11804421,0.0014831306,0.1666761,0.0027921896,0.109376945,0.0015450186,0.16794272,0.0028022355,0.13377
34,DS01,7.0,35.0,0.0052588284,0.12830362,0.0018514683,0.15246221,0.0044676536,0.11927512,0.0019431519,0.16456787,0.004435424,0.11677228,0.0019559145,0.16096407,0.0043653282,0.1333771
35,DS01,7.0,36.0,0.0037561744,0.14041148,0.0027548866,0.15260343,0.0051714256,0.10596271,0.0027656986,0.16797894,0.005080854,0.10444001,0.0027693785,0.15632385,0.0052317414,0.14474942
36,DS01,7.0,37.0,0.006716342,0.13792728,0.003495848,0.14703509,0.0072137895,0.10578424,0.0035442798,0.16859347,0.007271769,0.103572845,0.0035610348,0.15164138,0.0072345203,0.14640814
37,DS01,7.0,38.0,0.0029658363,0.14187713,0.0022009336,0.15155903,0.004448097,0.10424258,0.0023286527,0.17261699,0.0044269287,0.102184854,0.0023299118,0.15649489,0.004479035,0.1478451
38,DS01,7.0,39.0,0.0030544347,0.13632075,0.001812576,0.15411192,0.0038622788,0.114429645,0.0019173942,0.16637252,0.0038382127,0.11118325,0.0019331543,0.16155899,0.003816961,0.13578779
39,DS01,7.0,40.0,0.006036493,0.13744918,0.0039734794,0.14671555,0.008184375,0.10442685,0.0041024038,0.16821045,0.008186656,0.102241024,0.0041214083,0.15002711,0.008188721,0.14813626
40,DS01,7.0,41.0,0.0054893265,0.13691254,0.003202587,0.15013814,0.0071553327,0.110065125,0.0033292682,0.16467255,0.0071630506,0.10849307,0.0033275425,0.15357558,0.007197062,0.13927878
41,DS01,7.0,42.0,0.0041640676,0.14147565,0.003993301,0.14644198,0.007455616,0.098307535,0.004119746,0.17307194,0.0071812407,0.096027814,0.0041594063,0.15022509,0.0074334694,0.15594317
42,DS01,7.0,43.0,0.007829705,0.14312704,0.002779911,0.14655678,0.0072079035,0.10434364,0.0032672617,0.16748202,0.0072963787,0.101902284,0.0032700098,0.15230267,0.00726374,0.14537065
43,DS01,7.0,44.0,0.0043180427,0.14162555,0.0035435301,0.15007718,0.0064541628,0.101432934,0.0035591954,0.16819851,0.006245616,0.09935671,0.003593413,0.15442075,0.0064667566,0.1507075
44,DS01,7.0,45.0,0.0047834446,0.13846758,0.0044124173,0.14652888,0.0083701415,0.10100139,0.004520379,0.16948543,0.008209715,0.098973274,0.004555061,0.14983357,0.008366202,0.15249255
45,DS01,7.0,46.0,0.0050353967,0.14216661,0.004898816,0.14569016,0.008797563,0.09601555,0.005051922,0.1697729,0.008463835,0.09368845,0.0051205754,0.14945497,0.008741583,0.15710172
46,DS01,7.0,47.0,0.00748517,0.13746698,0.005660985,0.14032447,0.01125005,0.098304614,0.0062752706,0.16960299,0.011149202,0.09596758,0.0063351174,0.14426701,0.011188707,0.15472186
47,DS01,7.0,48.0,0.006209096,0.13796055,0.0047425977,0.14466062,0.009335612,0.10114446,0.004906357,0.1685297,0.009308123,0.09871571,0.0049417815,0.14802878,0.0093213245,0.15219526
48,DS01,7.0,49.0,0.011203393,0.12015437,0.013712374,0.12074578,0.022603437,0.086254075,0.015688952,0.17271575,0.021978525,0.08394453,0.016028538,0.12373882,0.022172699,0.16905874
49,DS01,7.0,50.0,0.014607243,0.0934357,0.0304592,0.08685211,0.04286612,0.059808906,0.034175146,0.18349078,0.039377417,0.059453566,0.035091706,0.087700635,0.041275334,0.19140616
50,DS01,7.0,51.0,0.018938232,0.072462656,0.04345313,0.07080181,0.05851248,0.051523242,0.055816386,0.17397213,0.05102579,0.05225837,0.057308957,0.069982074,0.05537407,0.1685707
51,DS01,7.0,52.0,0.021836169,0.06219813,0.048104364,0.06257275,0.06228157,0.048206843,0.06477613,0.17733383,0.053495385,0.04917339,0.06627463,0.06181683,0.059174612,0.16275539
52,DS01,7.0,53.0,0.021489643,0.054874167,0.049744684,0.05662814,0.06424768,0.04635881,0.06839711,0.18322793,0.055972606,0.047062144,0.06973391,0.05601572,0.06135354,0.16489388
53,DS01,7.0,54.0,0.043636233,0.040662844,0.058376897,0.0455039,0.073366426,0.047200605,0.09504269,0.15727559,0.061830234,0.04750116,0.09581631,0.04578207,0.071607955,0.11639705
54,DS01,7.0,55.0,0.052477047,0.035957593,0.06538722,0.04001907,0.0804727,0.043987285,0.103606686,0.14273822,0.06388013,0.044024337,0.10425454,0.04077276,0.07888321,0.103539295
55,DS01,7.0,56.0,0.06449013,0.033419177,0.07273586,0.03571743,0.08917055,0.043527916,0.10914473,0.12062107,0.06491605,0.04337467,0.10987394,0.03652534,0.08783342,0.08864968
56,DS01,7.0,57.0,0.07303941,0.029999014,0.08554076,0.03196681,0.10081789,0.03800183,0.117680416,0.093890555,0.06647388,0.037677154,0.11827603,0.033132896,0.10065533,0.07284803
57,DS01,7.0,58.0,0.071071506,0.03304336,0.09075801,0.037040677,0.10629553,0.041492987,0.11315168,0.07827817,0.0631187,0.04112022,0.11335779,0.038048007,0.10705128,0.06617204
58,DS01,7.0,59.0,0.06864929,0.034417488,0.08725026,0.03911736,0.102908246,0.04385448,0.108713284,0.08560935,0.06092363,0.043480065,0.108874686,0.039790094,0.10373202,0.07267975
59,DS01,7.0,60.0,0.06600016,0.031118479,0.08662942,0.03561388,0.10072951,0.04020163,0.11044885,0.096738815,0.06339473,0.04000532,0.1106353,0.037196584,0.1014728,0.07981458
60,DS01,7.0,61.0,0.056441672,0.052593064,0.071836926,0.062305104,0.09745496,0.076179266,0.07427725,0.0833468,0.041213423,0.076491214,0.074093886,0.06342984,0.09825536,0.07208138
61,DS01,7.0,62.0,0.050844353,0.06177547,0.06009565,0.071133,0.092230596,0.09382026,0.057731964,0.09054772,0.031739555,0.09332911,0.057943303,0.071271,0.092184454,0.0753535
62,DS01,7.0,63.0,0.04673646,0.06670215,0.046242822,0.077657565,0.08271718,0.10814632,0.047588848,0.103374206,0.026144393,0.10764166,0.04810099,0.0778435,0.082192115,0.07891175
63,DS01,7.0,64.0,0.053052723,0.06546947,0.05446142,0.075638354,0.08998121,0.10249918,0.056922246,0.08105504,0.031125521,0.10111295,0.0573219,0.0750379,0.089874946,0.06644717
64,DS01,7.0,65.0,0.045520503,0.07203079,0.03664624,0.08414923,0.07839131,0.122563064,0.039123174,0.10231428,0.021305084,0.12153121,0.039691344,0.08340689,0.07777267,0.07555422
65,DS01,7.0,66.0,0.04504178,0.082859024,0.019914236,0.09671196,0.069083124,0.14747152,0.024628086,0.096780226,0.013812486,0.14702246,0.024824632,0.09061621,0.06919177,0.07204255
66,DS01,7.0,67.0,0.043001935,0.0907683,0.017784711,0.11257854,0.059168417,0.15089075,0.021786869,0.08687559,0.012422918,0.14993316,0.021904545,0.10129149,0.059551675,0.07204107
67,DS01,7.0,68.0,0.039751958,0.096682616,0.01684628,0.122416556,0.052491445,0.15112735,0.019994505,0.085337386,0.011533805,0.14927989,0.020120421,0.10985042,0.052916374,0.071650974
68,DS01,7.0,69.0,0.037193984,0.10063398,0.015750503,0.13142738,0.046653755,0.15233059,0.018289246,0.08425237,0.01043172,0.14953515,0.018404653,0.11682969,0.04718509,0.0710819
69,DS01,7.0,70.0,0.039490175,0.097751535,0.014995825,0.1305387,0.046417467,0.15551555,0.017786978,0.083337225,0.010079156,0.1539421,0.017777782,0.11266305,0.047185414,0.07251906
70,DS01,7.0,71.0,0.030869696,0.10915716,0.013836379,0.14955541,0.036170617,0.15311506,0.014620356,0.083277516,0.008018696,0.1481769,0.014736975,0.13270822,0.036801804,0.06895523
71,DS01,7.0,72.0,0.023030322,0.11542814,0.011495601,0.16326168,0.029635333,0.15283392,0.010996788,0.0833006,0.0060018725,0.14848173,0.011088211,0.14716683,0.030156305,0.06712274
72,DS01,7.0,73.0,0.014984534,0.12442223,0.008549516,0.17802413,0.020908933,0.15248914,0.0077006505,0.0839049,0.0044605555,0.14731807,0.007850323,0.16501682,0.021113032,0.063257135
73,DS01,7.0,74.0,0.011073134,0.13268821,0.0065881927,0.18741743,0.014503146,0.15197754,0.006171416,0.08452927,0.004080391,0.14350079,0.006383973,0.17662947,0.014606673,0.059850335
74,DS01,7.0,75.0,0.009581276,0.13387287,0.005761361,0.18997033,0.012556157,0.15313245,0.0053288424,0.08555826,0.0037423493,0.1428159,0.005546303,0.18042082,0.012540198,0.059172943
75,DS01,7.0,76.0,0.00786035,0.1349667,0.004894468,0.19314167,0.010468816,0.15344444,0.004541884,0.08642148,0.0030663325,0.14298825,0.004727424,0.18488635,0.010355992,0.058235925
76,DS01,7.0,77.0,0.0071453624,0.13611282,0.0044761137,0.19439201,0.009332548,0.15385292,0.004191717,0.08667994,0.003446109,0.14216676,0.0043075946,0.18695655,0.009180641,0.05775902
77,DS01,7.0,78.0,0.0065375925,0.13790487,0.0043566125,0.19488378,0.0089543965,0.15345113,0.004019652,0.08634404,0.003232109,0.1413057,0.0040621376,0.18871795,0.008804287,0.057425715
78,DS01,7.0,79.0,0.006537395,0.13692296,0.0041275686,0.1947989,0.008710768,0.15449005,0.003932875,0.08625194,0.0035923675,0.1415344,0.0039582057,0.18885723,0.008568257,0.05771715
79,DS01,7.0,80.0,0.0062068943,0.13858178,0.004037405,0.19519281,0.008238425,0.15460204,0.0038523488,0.08604914,0.003336672,0.14056893,0.0038495774,0.18984437,0.008134873,0.057504747
80,DS01,7.0,81.0,0.0062359227,0.13585757,0.0036457295,0.1945562,0.007954776,0.15632424,0.00372687,0.08661841,0.0041041085,0.14169995,0.003727903,0.18987834,0.007869751,0.057800267
81,DS01,7.0,82.0,0.006334664,0.13794363,0.003716877,0.19371198,0.008174038,0.1562087,0.003703948,0.08667481,0.0041042417,0.14074412,0.0037327379,0.18917093,0.008103,0.057676367
82,DS01,8.0,1.0,0.00404645,0.13400479,0.0020427676,0.15326345,0.004349806,0.11712526,0.0020805718,0.16505818,0.0042929426,0.11286716,0.0021014942,0.16080624,0.0043247337,0.1336361
83,DS01,8.0,2.0,0.0015736222,0.12304234,0.000799954,0.15657955,0.0019360767,0.12598544,0.00078313606,0.15576868,0.0020073364,0.123698965,0.0007876358,0.17820732,0.0019002259,0.12692967
84,DS01,8.0,3.0,0.002214827,0.13652346,0.00089424825,0.14882672,0.0024906576,0.117642365,0.00091676385,0.17035547,0.002333435,0.10980725,0.00095012435,0.16906486,0.0023038771,0.13567586
85,DS01,8.0,4.0,0.0021600476,0.14843622,0.0011138552,0.1456542,0.0026469429,0.10509851,0.0012353212,0.17191558,0.0025886055,0.097271696,0.0012586104,0.16983896,0.0026045644,0.14817692
86,DS01,8.0,5.0,0.0019718823,0.15309058,0.0005802772,0.14174858,0.0016809037,0.10288823,0.00057140284,0.1722676,0.0015300628,0.09529132,0.000600664,0.17760167,0.0014553169,0.14872147
87,DS01,8.0,6.0,0.0025385395,0.14199096,0.0012266294,0.15135796,0.0027206964,0.11098221,0.0013312836,0.17152141,0.0026391097,0.10216066,0.0013830122,0.16415489,0.0026233415,0.14336929
88,DS01,8.0,7.0,0.00283494,0.1448023,0.0020134724,0.15101224,0.0040362086,0.10382121,0.0021545843,0.17006283,0.00407874,0.10005027,0.0021441127,0.16065845,0.004142108,0.14818843
89,DS01,8.0,8.0,0.004211305,0.15103641,0.0016090774,0.14722484,0.0038155797,0.096687324,0.0019029198,0.17675894,0.0038474186,0.09224905,0.001916175,0.15795162,0.0037917655,0.15699767
90,DS01,8.0,9.0,0.0045129443,0.13459447,0.002166028,0.15321852,0.0047175623,0.11468626,0.002236418,0.16379175,0.0047298097,0.11270716,0.002238328,0.1602202,0.0047363318,0.13544416
91,DS01,8.0,10.0,0.0039802673,0.16248327,0.0010595053,0.14135388,0.0027274408,0.10070847,0.0011213946,0.17595653,0.002698233,0.08405312,0.0011579512,0.16839,0.0026736853,0.15163611
92,DS01,8.0,11.0,0.0043465905,0.14342912,0.0016633989,0.14798109,0.003906176,0.10689451,0.0018165933,0.1698828,0.0039386395,0.10095561,0.0018284804,0.16285475,0.0038746262,0.14662752
93,DS01,8.0,12.0,0.007653837,0.15130362,0.0023933295,0.1417846,0.0070264074,0.09333157,0.0030126045,0.17772259,0.0070887515,0.09069167,0.0030284736,0.14848378,0.0069688046,0.15950987
94,DS01,8.0,13.0,0.0070701004,0.14341389,0.0028330858,0.14789388,0.0067019993,0.10447728,0.0030814868,0.16647351,0.006739423,0.10261948,0.003088745,0.15401474,0.006683767,0.14490862
95,DS01,8.0,14.0,0.0027847565,0.1447702,0.0019363023,0.1509593,0.003910701,0.10459766,0.0020816193,0.16986653,0.0039540073,0.1003756,0.0020708314,0.16137901,0.0040186592,0.14729501
96,DS01,8.0,15.0,0.002937594,0.15819128,0.0009337387,0.14321187,0.0025347709,0.1017134,0.0010715285,0.17885543,0.0024884583,0.08703683,0.0011076058,0.16556424,0.0024573642,0.15189597
97,DS01,8.0,16.0,0.0031671694,0.1492554,0.0019410123,0.14772397,0.0041217823,0.09851647,0.002091763,0.1734601,0.00418621,0.09449526,0.0020857556,0.16005567,0.0042181173,0.15468134
98,DS01,8.0,17.0,0.0038598084,0.1383042,0.0024252308,0.15382148,0.004668253,0.10961363,0.0024600674,0.16586892,0.004686341,0.10716963,0.002454493,0.15866949,0.0047432263,0.14125533
99,DS01,8.0,18.0,0.0018238714,0.13752565,0.00107153,0.15369247,0.0024582664,0.11346884,0.0012161494,0.16942337,0.002359514,0.10888063,0.0012487285,0.16587994,0.0023437664,0.13860723
100,DS01,8.0,19.0,0.006417639,0.14064735,0.0046088793,0.14136232,0.009733079,0.098367095,0.0049583875,0.17122987,0.009642922,0.095837176,0.0049963747,0.14748734,0.0096534975,0.15505803
101,DS01,8.0,20.0,0.004809614,0.14460686,0.004844657,0.13782912,0.010324497,0.08941294,0.0054196715,0.17772138,0.010122267,0.08676976,0.005467174,0.14468427,0.010148593,0.16783915
102,DS01,8.0,21.0,0.008868648,0.14055212,0.006430363,0.12722194,0.0156107135,0.082017906,0.008116721,0.18185973,0.015442871,0.07975467,0.008176957,0.13097821,0.015439517,0.17952965
103,DS01,8.0,22.0,0.0067594154,0.16194488,0.0015437524,0.14207815,0.0040780962,0.08586022,0.0018195566,0.18052213,0.004234363,0.08033938,0.0018220225,0.15576,0.004070663,0.16916753
104,DS01,8.0,23.0,0.014845835,0.1715246,0.002643587,0.1327056,0.010203918,0.08179276,0.0038301493,0.17796713,0.010222661,0.07857634,0.0038701203,0.1402118,0.0099789845,0.16162673
105,DS01,8.0,24.0,0.0061912886,0.1386306,0.005862085,0.13874012,0.011675207,0.09435816,0.0063233464,0.17186487,0.011535887,0.091917194,0.006367784,0.1436768,0.011610582,0.1612461
106,DS01,8.0,25.0,0.013354835,0.17829114,0.0014044862,0.12953651,0.008985291,0.08513081,0.0028399106,0.18161137,0.008975115,0.07383854,0.0028987476,0.14553782,0.008832362,0.158763
107,DS01,8.0,26.0,0.0033856863,0.14768478,0.0017845448,0.14752197,0.0040787417,0.09806995,0.0020480794,0.17743152,0.0041255155,0.093410686,0.0020545041,0.15699369,0.0040582274,0.15735206
108,DS01,8.0,27.0,0.006511721,0.13675003,0.00792061,0.13454127,0.013826839,0.09060495,0.008434449,0.17292057,0.013535398,0.08801159,0.008508434,0.1396338,0.013741957,0.16505834
109,DS01,8.0,28.0,0.005385699,0.13739523,0.0038076052,0.1460837,0.0075290673,0.103935465,0.0038649016,0.17104031,0.0074862367,0.10169313,0.0038797937,0.15019779,0.0075592715,0.15014182
110,DS01,8.0,29.0,0.009813205,0.09765584,0.020960942,0.09368266,0.034972712,0.057972763,0.025749234,0.19551794,0.033207476,0.057069443,0.02638243,0.094937466,0.03382654,0.21825133
111,DS01,8.0,30.0,0.017839637,0.11826293,0.012702142,0.09866533,0.032481313,0.062048588,0.022653736,0.18442155,0.031346306,0.060982782,0.02321961,0.09997075,0.03135064,0.20405488
112,DS01,8.0,31.0,0.004955125,0.14181803,0.007752737,0.13008185,0.014990044,0.076931626,0.00866045,0.18175296,0.014729578,0.074496605,0.008741134,0.13454802,0.014831028,0.18571077
113,DS01,8.0,32.0,0.011547631,0.085250296,0.034106445,0.08000146,0.04778278,0.049640007,0.03892504,0.18873951,0.04342568,0.050274596,0.04018738,0.07958465,0.045352895,0.20518172
114,DS01,8.0,33.0,0.014757975,0.13582288,0.011828104,0.11618023,0.023076097,0.07522535,0.014153263,0.17516427,0.022739682,0.07295655,0.014279177,0.119535886,0.022852842,0.18142785
115,DS01,8.0,34.0,0.0112154735,0.079939224,0.036005404,0.07682924,0.049576912,0.04907018,0.041300032,0.19184938,0.044342227,0.049623307,0.04257973,0.07632715,0.04699383,0.20434785
116,DS01,8.0,35.0,0.007179869,0.1043414,0.018222533,0.10065958,0.030137248,0.06394407,0.021608125,0.1970529,0.028642194,0.06247773,0.022075048,0.102799274,0.02930727,0.21155278
117,DS01,8.0,36.0,0.015501545,0.07022393,0.040945876,0.06740836,0.05636211,0.047273993,0.052752707,0.1875953,0.05090665,0.048029274,0.054086845,0.06680021,0.05368662,0.1884265
118,DS01,8.0,37.0,0.017366463,0.05088147,0.047527242,0.052869882,0.061829995,0.0441702,0.064700015,0.20028406,0.05499132,0.04472451,0.06571952,0.052324455,0.059389625,0.18322127
119,DS01,8.0,38.0,0.012718427,0.06713677,0.0416456,0.065803684,0.055799324,0.04544869,0.050517518,0.19613372,0.049793933,0.046234008,0.051896837,0.065007605,0.052997753,0.19886605
120,DS01,8.0,39.0,0.018583661,0.044081587,0.047852144,0.046537384,0.062153246,0.043878093,0.067287974,0.2104784,0.05529535,0.04434667,0.068078704,0.046123736,0.059857856,0.18544523
121,DS01,8.0,40.0,0.018615654,0.047189478,0.04879386,0.048815686,0.06307137,0.043795727,0.06584785,0.2041084,0.05549831,0.044319544,0.06692509,0.04831736,0.06063129,0.18407029
122,DS01,8.0,41.0,0.01709363,0.04366014,0.037656832,0.042771414,0.06083717,0.04134036,0.06010046,0.22078933,0.056041818,0.041612618,0.061044596,0.042596105,0.058911983,0.21554343
123,DS01,8.0,42.0,0.032368224,0.03312931,0.05995518,0.034395304,0.07262548,0.039837446,0.08572301,0.1924937,0.06139231,0.039876442,0.086278625,0.034738135,0.07132316,0.15586363
124,DS01,8.0,43.0,0.050166465,0.032413308,0.064796425,0.03404286,0.07879133,0.042019285,0.100991234,0.16001175,0.0638114,0.042182438,0.10155991,0.034761135,0.077487275,0.11696522
125,DS01,8.0,44.0,0.045048796,0.040712565,0.057791036,0.044780202,0.073330455,0.048408348,0.094692715,0.15816303,0.061178528,0.048776403,0.095363945,0.045025304,0.07128074,0.11544795
126,DS01,8.0,45.0,0.075121984,0.028784396,0.08180063,0.03142914,0.09701086,0.037740692,0.12019025,0.09952039,0.067260645,0.03749264,0.12078084,0.032783244,0.09681239,0.07327189
127,DS01,8.0,46.0,0.043259297,0.027732354,0.06991262,0.028463863,0.08146492,0.035539687,0.09657733,0.17213736,0.06426049,0.035402223,0.09700076,0.029122727,0.0810688,0.13805753
128,DS01,8.0,47.0,0.058223102,0.027417291,0.080191314,0.028799804,0.09228588,0.034918193,0.10969719,0.13265182,0.06581791,0.034771707,0.11020045,0.029892147,0.09232018,0.10281308
129,DS01,8.0,48.0,0.061503634,0.034588967,0.084071346,0.041133977,0.09670901,0.044452477,0.10297848,0.10232166,0.05978295,0.04442327,0.10302411,0.041917913,0.09793717,0.08515501
130,DS01,8.0,49.0,0.060070585,0.032105565,0.07792772,0.03648039,0.0922622,0.04277575,0.1029917,0.120717034,0.06061936,0.042642035,0.10317851,0.0379318,0.09290246,0.097394854
131,DS01,8.0,50.0,0.070139624,0.0346912,0.09013966,0.040156737,0.10659114,0.04464536,0.11027836,0.074315466,0.061339293,0.044332206,0.11033601,0.041689105,0.10756539,0.063780494
132,DS01,8.0,51.0,0.059658475,0.044876058,0.07816485,0.05242995,0.09897439,0.062303573,0.08747301,0.087701835,0.04965332,0.06213167,0.08737212,0.0537788,0.09990979,0.07557214
133,DS01,8.0,52.0,0.05765944,0.048938133,0.073323056,0.05727213,0.09694205,0.0702221,0.07996885,0.088797785,0.04509889,0.06995828,0.07994103,0.058647912,0.097665034,0.075565346
134,DS01,8.0,53.0,0.051680475,0.058069654,0.059138786,0.06835938,0.09087876,0.09119547,0.061626438,0.094805874,0.034325857,0.09086867,0.061873637,0.069673516,0.090920396,0.07658317
135,DS01,8.0,54.0,0.045273766,0.068119325,0.040950436,0.08062596,0.079657584,0.11452165,0.0429182,0.10710589,0.023575166,0.11397905,0.043458045,0.08108945,0.0790243,0.07970112
136,DS01,8.0,55.0,0.053343672,0.05832361,0.06111995,0.06888102,0.09353922,0.09169129,0.06264109,0.08681062,0.034444373,0.09132321,0.06282793,0.070022345,0.09368603,0.07134555
137,DS01,8.0,56.0,0.043861493,0.07657006,0.026218396,0.091351494,0.07184867,0.13618654,0.031437654,0.10426629,0.017112859,0.13512124,0.031912398,0.088759504,0.07143986,0.07391356
